"","Sample_id","NO3_mean","NH4_mean","TIN_mean","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_0","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","species_index","species","decade","DevelopedOpenSpace","DevelopedLowIntensity","MediumDeveloped","HighDeveloped","PastureHay","CultivatedCrops","TotalAg","TotalPixels","TotalDeveloped","OtherLC","PercentUrban","PercentAg","spec_PercentUrban","spec_PercentAg","year_bin","endo_status_text"
"31","MO_AGHY_190",9.84905910491943,18.8423652648926,28.6914234161377,"DSutherland&SPChurchill1412","AGHY","Sutherland&SPChurchill1412","S. P. Churchill","Churchill","S.","S. Churchill","S Churchill","Keith County, Nebraska, USA","USA","Nebraska","Keith County","Keith",NA,"North side of Lake McConaughy, state area; in sandy grassland",NA,NA,1973,7,4,"seed",5,0,0,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector788","County",-101.5248055,41.1815863,"administrative_area_level_2","approximate","keith county, ne, usa",41.3955181,41.002673,-101.2499751,-102.055955,"MO","AGHY",190,NA,0,2430,0,3621,1031,141,13,658,384,8,34,103,122601,3864,48754,11752,9371,"1","A. hyemalis",1970,3621,1031,141,13,3864,48754,52618,204765,4806,71.9561448489732,2.3470807999414,25.6967743510854,NA,NA,"post-1970","E-"
"32","MO_AGHY_190",9.84905910491943,18.8423652648926,28.6914234161377,"DSutherland&SPChurchill1412","AGHY","Sutherland&SPChurchill1412","Joseph R. Churchill","Churchill","Joseph","Joseph Churchill","J Churchill","Keith County, Nebraska, USA","USA","Nebraska","Keith County","Keith",NA,"North side of Lake McConaughy, state area; in sandy grassland",NA,NA,1889,9,2,"seed",5,0,0,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector405","County",-101.5248055,41.1815863,"administrative_area_level_2","approximate","keith county, ne, usa",41.3955181,41.002673,-101.2499751,-102.055955,"MO","AGHY",190,NA,0,2430,0,3621,1031,141,13,658,384,8,34,103,122601,3864,48754,11752,9371,"1","A. hyemalis",1880,3621,1031,141,13,3864,48754,52618,204765,4806,71.9561448489732,2.3470807999414,25.6967743510854,NA,NA,"pre-1970","E-"
"33","KANU_ELVI_40",9.269211769104,16.6612510681152,25.9304618835449,"KANU00183769","ELVI","KANU00183769","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Dundy County, Nebraska, United States","United States","Nebraska","Dundy County","Dundy",NA,"Benkelman, 3.5 mi S",40.003396,-101.532694,1970,9,23,"seed",2,2,1,1,"8/24/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821","County",-101.6157773,40.1306121,"administrative_area_level_2","approximate","dundy county, ne, usa",40.3505529,40.002385,-101.323353,-102.0519721,"KANU","ELVI",40,NA,0,35,0,4695,394,47,3,49,38,0,9,31,80370,4878,117265,27,125,"3","E. virginicus",1970,4695,394,47,3,4878,117265,122143,207966,5139,38.7967263879673,2.47107700297164,58.7321966090611,NA,NA,"post-1970","E+"
"34","KANU_ELVI_70",8.35183906555176,16.958517074585,25.3103561401367,"KANU0015620","ELVI","KANU0015620","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Morton County, Kansas, United States","United States","Kansas","Morton County","Morton",NA,"Elkhart, 8 mi N, 1 mi E",37.11717,-101.88227,1971,9,12,"seed",4,2,1,1,"9/26/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector821","County",-101.7979613,37.1333387,"administrative_area_level_2","approximate","morton county, ks, usa",37.38932,36.9930159,-101.5552461,-102.0421799,"KANU","ELVI",70,NA,0,25,0,7676,419,18,5,219,63,8,2,54162,107385,2925,40081,2278,1439,"3","E. virginicus",1970,7676,419,18,5,2925,40081,43006,216705,8118,76.4084815763365,3.74610645808818,19.8454119655753,NA,NA,"post-1970","E+"
"35","KANU_ELVI_157",8.96591091156006,16.9856815338135,25.9515914916992,"KANU0015758","ELVI","KANU0015758","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Greeley County, Kansas, United States","United States","Kansas","Greeley County","Greeley",NA,"Tribune, 9 mi S",38.33926,-101.75267,1972,8,23,"seed",4,0,0,0,"1/3/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821","County",-101.7979613,38.4738028,"administrative_area_level_2","approximate","greeley county, tribune township, ks, usa",38.699679,38.2623221,-101.567059,-102.045384,"KANU","ELVI",157,NA,0,66,0,6741,1580,580,108,7,1,0,0,7,53134,6661,143907,0,65,"3","E. virginicus",1970,6741,1580,580,108,6661,143907,150568,212857,9009,25.030889282476,4.23241894793218,70.7366917695918,NA,NA,"post-1970","E-"
"36","MO_AGHY_191",9.41447639465332,15.8887977600098,25.3032741546631,"JGSmith&RPound119","AGHY","GSmith&RPound119","J. G. Smith","Smith","J.","J. Smith","J Smith","Sheridan County, Nebraska, USA","USA","Nebraska","Sheridan County","Sheridan",NA,NA,NA,NA,1892,7,12,"seed",1,1,1,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector484","County",-102.2547919,42.3613076,"administrative_area_level_2","approximate","sheridan county, ne, usa",42.9999851,42.004843,-102.006428,-102.7932,"MO","AGHY",191,NA,0,636,0,1275,241,3,0,0,12,60,0,8,195051,403,576,121,2696,"1","A. hyemalis",1890,1275,241,3,0,403,576,979,201082,1519,98.7577207308461,0.755413214509504,0.486866054644374,NA,NA,"pre-1970","E+"
"37","KANU_ELVI_110",8.96087646484375,14.1507606506348,23.1116371154785,"KANU00183749","ELVI","KANU00183749","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Deaf Smith County, Texas, United States","United States","Texas","Deaf Smith County","Deaf Smith",NA,"Hereford, 14 mi N, edge of Palo Duro Creek",35.037413,-102.402167,1974,7,28,"seed",6,5,1,1,"10/20/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector821","County",-102.5298028,35.0017354,"administrative_area_level_2","approximate","deaf smith county, tx, usa",35.1872499,34.7460239,-102.167444,-103.043261,"KANU","ELVI",110,NA,0,346,0,5418,117,16,2,1,4,0,0,19568,51523,368,144632,20,511,"3","E. virginicus",1970,5418,117,16,2,368,144632,145000,222526,5553,32.3436362492473,2.49543873524891,65.1609250155038,NA,NA,"post-1970","E+"
"38","KANU_ELVI_106",8.06717395782471,12.9478378295898,21.0150108337402,"KANU00183772","ELVI","KANU00183772","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Oldham County, Texas, United States","United States","Texas","Oldham County","Oldham",NA,"Vega, 23 mi NE",35.496518,-102.170512,1973,9,12,"seed",4,3,1,1,"10/20/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector821","County",-102.6216211,35.4247226,"administrative_area_level_2","approximate","oldham county, tx, usa",35.627515,35.1830259,-102.162724,-103.042521,"KANU","ELVI",106,NA,0,0,0,228,6,0,0,0,5,0,0,87883,132924,0,69,0,284,"3","E. virginicus",1970,228,6,0,0,0,69,69,221399,234,99.8631430132927,0.105691534288773,0.0311654524184843,NA,NA,"post-1970","E+"
"39","KANU_ELVI_130",8.38903331756592,13.3630456924438,21.7520790100098,"KANU00183801","ELVI","KANU00183801","Lawrence K Magrath","Magrath","Lawrence","Lawrence Magrath","L Magrath","Morrill County, Nebraska, United States","United States","Nebraska","Morrill County","Morrill",NA,"Bridgeport, ca 7 mi E, 0.3 mi S",NA,NA,1971,8,21,"seed",4,0,0,0,"11/7/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector554","County",-102.989615,41.6552418,"administrative_area_level_2","approximate","morrill county, ne, usa",42.005282,41.437766,-102.635803,-103.3711951,"KANU","ELVI",130,NA,0,2505,0,2721,2277,211,6,72,613,35,174,52,123872,1425,57181,3571,8585,"3","E. virginicus",1970,2721,2277,211,6,1425,57181,58606,203300,5215,68.607476635514,2.56517461878997,28.827348745696,NA,NA,"post-1970","E-"
"40","LL_AGHY_17",4.68057537078857,6.39982223510742,11.080397605896,"LL00312183","AGHY","00312183","Reginald Rose-Innes","Rose-Innes","Reginald","Reginald Rose-Innes","R Rose-Innes","Brewster County, Texas, United States","United States","Texas","Brewster County","Brewster",NA,"In bed of small stream. Hidden Valley, near Alpine.",NA,NA,1941,6,20,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector750","County",-103.3587288,29.6629938,"administrative_area_level_2","approximate","brewster county, tx, usa",30.6659389,28.971547,-102.3208982,-103.80068,"LL","AGHY",17,NA,0,0,0,19,10,11,1,77,0,0,0,228162,7094,0,213,119,102,"1","A. hyemalis",1940,19,10,11,1,0,213,213,235808,41,99.8922852490161,0.0173870267336138,0.0903277242502375,NA,NA,"pre-1970","E-"
"41","LL_AGHY_9",4.68057537078857,6.39982223510742,11.080397605896,"LL00322007","AGHY","00322007","Cornelius H. Mueller","Mueller","Cornelius","Cornelius Mueller","C Mueller","Brewster County, Texas, United States","United States","Texas","Brewster County","Brewster",NA,"Chisos Mts.",NA,NA,1931,8,17,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector151","County",-103.3587288,29.6629938,"administrative_area_level_2","approximate","brewster county, tx, usa",30.6659389,28.971547,-102.3208982,-103.80068,"LL","AGHY",9,NA,0,0,0,19,10,11,1,77,0,0,0,228162,7094,0,213,119,102,"1","A. hyemalis",1930,19,10,11,1,0,213,213,235808,41,99.8922852490161,0.0173870267336138,0.0903277242502375,NA,NA,"pre-1970","E-"
"42","LL_AGHY_12",4.68057537078857,6.39982223510742,11.080397605896,"LL00312182","AGHY","00312182","Barton H. Warnock","Warnock","Barton","Barton Warnock","B Warnock","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"At mouth of Madera Canyon in Davis Mts.",NA,NA,1955,5,1,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector104","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",12,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1950,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,NA,NA,"pre-1970","E-"
"43","LL_AGHY_12",4.68057537078857,6.39982223510742,11.080397605896,"LL00322007","AGHY","00322007","Cornelius H. Mueller","Mueller","Cornelius","Cornelius Mueller","C Mueller","Brewster County, Texas, United States","United States","Texas","Brewster County","Brewster",NA,"Chisos Mts.",NA,NA,1931,8,17,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector151","County",-103.3587288,29.6629938,"administrative_area_level_2","approximate","brewster county, tx, usa",30.6659389,28.971547,-102.3208982,-103.80068,"LL","AGHY",12,NA,0,0,0,19,10,11,1,77,0,0,0,228162,7094,0,213,119,102,"1","A. hyemalis",1930,19,10,11,1,0,213,213,235808,41,99.8922852490161,0.0173870267336138,0.0903277242502375,NA,NA,"pre-1970","E-"
"44","MO_AGHY_66",9.49656963348389,15.6511926651001,25.147762298584,"ODegener&LPeiler16272","AGHY","Degener&LPeiler16272","O. Degener","Degener","O.","O. Degener","O Degener","Custer, Custer County, South Dakota, USA","USA","South Dakota","Custer County","Custer","Custer","Open, pine forest",NA,NA,1942,7,27,"seed",2,0,0,0,"4/25/2023","DavidWoods",1,NA,NA,NA,NA,"Scorer8","Collector640","County",-103.5988057,43.7666507,"locality","approximate","custer, sd 57730, usa",43.780588,43.752832,-103.568617,-103.6299601,"MO","AGHY",66,NA,0,210,0,4843,2354,1610,338,35,164,150320,14,7495,28745,384,0,12,68,"1","A. hyemalis",1940,4843,2354,1610,338,384,0,384,196592,9145,95.1529055098885,4.65176609424595,0.195328395865549,NA,NA,"pre-1970","E-"
"45","LL_AGHY_172",9.49656963348389,15.6511926651001,25.147762298584,"OttoDegenerLeroyPeiler16272","AGHY","OttoDegenerLeroyPeiler16272","Otto Degener, Leroy Peiler","Peiler","Otto","Otto Peiler","O Peiler","Custer, Custer County, South Dakota, USA","USA","South Dakota","Custer County","Custer","Custer","Open, pine forest",NA,NA,1942,7,27,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector644","County",-103.5988057,43.7666507,"locality","approximate","custer, sd 57730, usa",43.780588,43.752832,-103.568617,-103.6299601,"LL","AGHY",172,NA,0,210,0,4843,2354,1610,338,35,164,150320,14,7495,28745,384,0,12,68,"1","A. hyemalis",1940,4843,2354,1610,338,384,0,384,196592,9145,95.1529055098885,4.65176609424595,0.195328395865549,NA,NA,"pre-1970","E-"
"46","LL_AGHY_19",NA,NA,NA,"LL00142432","AGHY","00142432","S. Gonz lez","lez","S.","S. lez","S lez","Suchil, Durango, Mexico","Mexico","Durango","Suchil","Suchil",NA,"4 Km al SW de Piedra Herrada (La Michilia)",NA,NA,1981,5,3,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector809",NA,-103.9230997,23.6203311,"locality","approximate","súchil, durango, mexico",23.637361,23.6113219,-103.9110351,-103.9381517,"LL","AGHY",19,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","A. hyemalis",1980,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"post-1970","E-"
"47","LL_AGHY_4",8.18327808380127,10.4417066574097,18.6249847412109,"LL00322006","AGHY","00322006","Mary S. Young","Young","Mary","Mary Young","M Young","Mt. Livermore, Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis","Mt. Livermore","Gorge, Mt. Livermore.",NA,NA,1914,8,14,"seed",4,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector622","County",-104.1674118,30.6332044,"establishment","approximate","mt livermore, texas 79734, usa",30.6345533802915,30.6318554197085,-104.166062819709,-104.168760780292,"LL","AGHY",4,NA,0,1,0,150,33,1,0,0,17401,150648,1511,52409,11401,0,0,0,0,"1","A. hyemalis",1910,150,33,1,0,0,0,0,233555,184,99.9212177003275,0.078782299672454,0,NA,NA,"pre-1970","E-"
"48","LL_AGHY_13",6.67792177200317,8.54924297332764,15.2271642684937,"LL00458427","AGHY","00458427","Robert T. Harms","Harms","Robert","Robert Harms","R Harms","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Cherry Canyon Ranch.",NA,NA,2007,4,30,"seed",6,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector710","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",13,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",2000,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,0.817932790616922,0,"post-1970","E-"
"49","LL_AGHY_11_a",6.67792177200317,8.54924297332764,15.2271642684937,"LL00320999","AGHY","00320999","Barton H. Warnock","Warnock","Barton","Barton Warnock","B Warnock","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Fern Canyon.",NA,NA,1937,5,16,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector104","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",11,"a",0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1930,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,NA,NA,"pre-1970","E-"
"50","LL_AGHY_7",6.67792177200317,8.54924297332764,15.2271642684937,"LL00322003","AGHY","00322003","Barton H. Warnock","Warnock","Barton","Barton Warnock","B Warnock","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"In damp shaded areas near top of Mt. Livermore; Davis Mountains.",NA,NA,1947,9,11,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector104","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",7,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1940,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,NA,NA,"pre-1970","E-"
"51","LL_AGHY_10",6.67792177200317,8.54924297332764,15.2271642684937,"LL00321000","AGHY","00321000","Mary S. Young","Young","Mary","Mary Young","M Young","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Canyon Star Mt., Davis Mts.",NA,NA,1914,4,12,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector622","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",10,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1910,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,NA,NA,"pre-1970","E-"
"52","LL_AGHY_8",6.67792177200317,8.54924297332764,15.2271642684937,"LL00322002","AGHY","00322002","Barton H. Warnock","Warnock","Barton","Barton Warnock","B Warnock","Timber Mountain, Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis","Timber Mountain","Along streamlet; north slopes of Timber Mountain; Davis Mountains.",NA,NA,1950,5,14,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector104","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",8,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1950,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,NA,NA,"pre-1970","E-"
"53","LL_AGHY_12",6.67792177200317,8.54924297332764,15.2271642684937,"LL00312182","AGHY","00312182","Barton H. Warnock","Warnock","Barton","Barton Warnock","B Warnock","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"At mouth of Madera Canyon in Davis Mts.",NA,NA,1955,5,1,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector104","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",12,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1950,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,NA,NA,"pre-1970","E-"
"54","LL_AGHY_12",6.67792177200317,8.54924297332764,15.2271642684937,"LL00322007","AGHY","00322007","Cornelius H. Mueller","Mueller","Cornelius","Cornelius Mueller","C Mueller","Brewster County, Texas, United States","United States","Texas","Brewster County","Brewster",NA,"Chisos Mts.",NA,NA,1931,8,17,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector151","County",-103.3587288,29.6629938,"administrative_area_level_2","approximate","brewster county, tx, usa",30.6659389,28.971547,-102.3208982,-103.80068,"LL","AGHY",12,NA,0,0,0,19,10,11,1,77,0,0,0,228162,7094,0,213,119,102,"1","A. hyemalis",1930,19,10,11,1,0,213,213,235808,41,99.8922852490161,0.0173870267336138,0.0903277242502375,NA,NA,"pre-1970","E-"
"55","BRIT_AGHY_369",6.67792177200317,8.54924297332764,15.2271642684937,"BRIT255925","AGHY","BRIT255925","R. D. Worthington","Worthington","R.","R. Worthington","R Worthington","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Davis Mts., Madera Canyon at roadside park along hwy. 118 (30 Deg 42'20""N 104 Deg 06'W) 5800 ft., at stream",30.705,-104.1,1994,6,25,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,43.34,NA,NA,NA,"Scorer19","Collector778","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"BRIT","AGHY",369,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1990,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,0.621594625992944,0,"post-1970","E-"
"56","LL_AGHY_5",6.67792177200317,8.54924297332764,15.2271642684937,"LL00322005","AGHY","00322005","L. C. Hinckley","Hinckley","L.","L. Hinckley","L Hinckley","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Mt. Livermore.",NA,NA,1936,1,1,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector541","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",5,NA,0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",1930,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,NA,NA,"pre-1970","E-"
"57","LL_AGHY_15_a",6.67792177200317,8.54924297332764,15.2271642684937,"LL00210801","AGHY","00210801","William R. Carr","Carr","William","William Carr","W Carr","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Along Cherry Creek downstream from (N of) Big Rock and mouth of Willow Canyon. Cherry Canyon Ranch. Buckhorn Mountain Quadrangle.",30.87767,-104.04439,2005,5,31,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885","County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",15,"a",0,0,0,1754,82,0,0,0,17773,47176,658,87664,78164,0,0,0,0,"1","A. hyemalis",2000,1754,82,0,0,0,0,0,233271,1836,99.2129325977082,0.787067402291755,0,0.781065799006306,0,"post-1970","E-"
