"","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","HISTO_NODATA","file_year"
"40","MO_AGHY_181","AEBrant&AFODonnell858","AGHY","EBrant&AFODonnell858","A. E. Brant","Brant","A.","A. Brant","A Brant","Perry County, Missouri, USA","USA","Missouri","Perry County","Perry",NA,"open, dry clay loam along logging road with Danthonia spicata, locally abundant",NA,NA,1986,5,26,"seed",5,4,1,1,"5/25/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector9","County",-89.7755338,37.723555,"administrative_area_level_2","approximate","perry county, mo, usa",37.9055721,37.563953,-89.475932,-90.1473059,"MO","AGHY",181,NA,705,0,10299,3218,348,16,39,71012,367,4338,2,6,77775,45684,988,227,0,1986
"41","MO_AGPE_188","GerritDavidse&A.Vahidy30848","AGPE","erritDavidse&A.Vahidy30848","G. Davidse","Davidse","G.","G. Davidse","G Davidse","St. Louis, St. Louis County, Missouri, USA","USA","Missouri","St. Louis County","St. Louis","St. Louis","Tower Grove Park; in lawn, in shade of trees.",NA,NA,1986,8,19,"seed",4,0,0,0,"10/08/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector321","County",-90.374819,38.7499403,"airport","rooftop","st. louis lambert international airport (stl), 10701 lambert international blvd, st. louis, mo 63145, usa",38.7499403,38.7391681,-90.3622178,-90.374819,"MO","AGPE",188,NA,2564,0,33125,74711,53971,18291,330,7794,0,146,35,34,1550,15354,3441,713,0,1986
"42","OKL_ELVI_32","OKL156275;01 0073223;Nighswonger2515",NA,"OKL156275","P. Nighswonger","Nighswonger","P.","P. Nighswonger","P Nighswonger","Boiling Springs State Park, Woodward County, Oklahoma, United States","United States","Oklahoma","Woodward County","Woodward","Boiling Springs State Park","Boiling Springs State Park",NA,NA,1986,7,10,"seed",5,2,1,0,"7/14/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector674","County",-99.3045475,36.4532848,"establishment","geometric_center","boiling springs state park, 207745 boiling, the springs rd, woodward, ok 73801, usa",36.4546350802915,36.4519371197085,-99.3031984197085,-99.3058963802915,"OKL","ELVI",32,NA,233,0,4848,6886,713,83,134,737,4888,1203,4921,166224,0,25592,2081,54,0,1986
"43","BRIT_AGHY_317","BRIT255561","AGHY","BRIT255561","Robert A. Norris","Norris","Robert","Robert Norris","R Norris","Webster County, Georgia, United States","United States","Georgia","Webster County","Webster",NA,"In ditch near Kinchafoonee Cr., by U. S. Hwy. 280 (Ga. 27), ca. 2 mi. NW of Preston, Webster Co.",NA,NA,1987,5,17,"seed",5,3,1,1,"12/12/2019","LaniDufresne",1,37.461,NA,NA,NA,"Scorer19","Collector732","County",-84.564147,32.0129889,"administrative_area_level_2","approximate","webster county, ga, usa",32.2331031,31.919167,-84.4312141,-84.6558201,"BRIT","AGHY",317,NA,1366,0,8376,2248,153,32,42,14844,52223,24510,10166,5624,2529,71689,36291,128,0,1987
"44","BRIT_AGHY_574","NLU0384947","AGHY","NLU0384947","J. K. Wipff","Wipff","J.","J. Wipff","J Wipff","Jasper County, Texas, United States","United States","Texas","Jasper County","Jasper",NA,"3.3 mi. on Hwy. 190 from intersection Why. 190 and 96 E towards Newton. Turn left on a dirt road and go to a creek (9/10 of a mi.) on right side of dirt road ca. 20-40 yds. from creek.",NA,NA,1987,5,15,"seed",5,3,1,1,"12/12/2019","LaniDufresne",1,93.609,NA,NA,NA,"Scorer19","Collector500","County",-93.9878427,30.9263644,"administrative_area_level_2","approximate","jasper county, tx, usa",31.158071,30.241649,-93.865711,-94.4601719,"BRIT","AGHY",574,NA,459,0,18956,10894,3090,787,394,37,99455,18292,23722,11834,17471,0,27323,140,0,1987
"45","BRIT_AGPE_39","BRIT174453","AGPE","BRIT174453",NA,NA,NA,"NA NA",NA,"Grundy County, Tennessee, USA","USA","Tennessee","Grundy County","Grundy",NA,NA,NA,NA,1987,NA,NA,"seed",5,3,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-85.684578,35.4013452,"administrative_area_level_2","approximate","grundy county, tn, usa",35.5316508,35.2152951,-85.4856221,-85.913633,"BRIT","AGPE",39,NA,662,0,10837,1738,204,13,444,132336,18722,31947,1027,3581,19032,546,97,282,0,1987
"46","BRIT_ELVI_250","BRIT178453","ELVI","BRIT178453","Lisa Kelly","Kelly","Lisa","Lisa Kelly","L Kelly","Williamson County, Tennessee, United States","United States","Tennessee","Williamson County","Williamson",NA,"USGS Theta quad. Harpeth River Valley. Pine Hill Lake, less than one mi. e. of Leipers Fork Rd. and ca. 6 mi. s. of community of Leipers Fork.",NA,NA,1987,7,7,"seed",4,0,0,0,"10/20/2020","EllaSegal",1,53.599,5.61666666666667,6.86066666666667,3,"Scorer10","Collector546","County",-86.8621827,35.9179271,"administrative_area_level_2","approximate","williamson county, tn, usa",36.0529419,35.696447,-86.6000319,-87.2150991,"BRIT","ELVI",250,NA,402,0,30821,19933,5185,1726,367,46656,2856,9548,12,58,91871,10035,501,94,0,1987
"47","BRIT_ELVI_363","NLU0399545","ELVI","NLU0399545","C.E. DePoe","DePoe","C.E.","C.E. DePoe","C DePoe","Ouachita Parish, Louisiana, United States","United States","Louisiana","Ouachita Parish","Ouachita",NA,"Ouachita Wildlife Management Area on levee just east of main gate to north segment.",NA,NA,1987,6,21,"seed",1,1,1,1,"10/20/2020","EllaSegal",1,101.709,9.461,10.9385,2,"Scorer10","Collector123","Parish",-92.2236667,32.4271852,"administrative_area_level_2","approximate","ouachita parish, la, usa",32.723003,32.25873,-91.90328,-92.415577,"BRIT","ELVI",363,NA,11988,0,19818,8348,650,66,4256,8421,63414,9652,8549,561,20565,1704,68433,2770,0,1987
"48","KANU_AGHY_99","KANU0011057","AGHY","KANU0011057","Ralph E Brooks","Brooks","Ralph","Ralph Brooks","R Brooks","Osage County, Kansas, United States","United States","Kansas","Osage County","Osage",NA,"Jct US 56 & US 75, SE corner",38.780521,-95.679803,1987,5,27,"seed",4,1,1,0,"11/1/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector689","County",-95.6457951,38.6009003,"administrative_area_level_2","approximate","osage county, ks, usa",38.870054,38.4335441,-95.500439,-95.950282,"KANU","AGHY",99,NA,6914,0,6356,5061,497,79,96,21401,284,507,2,13436,119229,37586,590,472,0,1987
"49","LSU_AGHY_23","LSU00004684","AGHY","LSU00004684","Stephen Stiegler","Stiegler","Stephen","Stephen Stiegler","S Stiegler","East Feliciana Parish, Louisiana, United States","United States","Louisiana","East Feliciana Parish","East Feliciana",NA,"Blairstown Plantation; Collected on the south end of the Brahama Hill pasture, 0.2 mile north of the La. 959-La. 409 junction, adjacent to Bob Jones Road (on the west); Blairtown Plantation.",NA,NA,1987,4,29,"seed",7,7,1,1,"2/24/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector822","Parish",-91.0203224,30.8458948,"administrative_area_level_2","approximate","east feliciana parish, la, usa",30.999647,30.649548,-90.825829,-91.3207059,"LSU","AGHY",23,NA,1520,0,7792,2565,414,64,81,1393,62374,16113,6120,500,70472,0,63330,306,0,1987
"50","LSU_ELVI_55","LSU00074826","ELVI","LSU00074826","Alan W. Lievens","Lievens","Alan","Alan Lievens","A Lievens","Galveston County, Texas, United States","United States","Texas","Galveston County","Galveston",NA,"Galveston Island; Collected along Stewart Rd., 0.2 mi. E of its jct. with Buccaneer Blvd. W of Galveston.",NA,NA,1987,7,21,"seed",4,1,1,1,"11/16/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector29","County",-94.8520636,29.3763499,"administrative_area_level_2","approximate","galveston county, tx, usa",29.598264,29.062739,-94.3673679,-95.233081,"LSU","ELVI",55,NA,179863,0,1689,8997,9558,7434,6099,0,0,0,3,892,843,1919,143,19029,0,1987
"51","MO_AGHY_26","SRHill17969",NA,"RHill17969","Steven R. Hill","Hill","Steven","Steven Hill","S Hill","Berkeley County, South Carolina, USA","USA","South Carolina","Berkeley County","Berkeley",NA,"Francis Marion National Forest, Witherbee. Longleaf pine savannah. Sandy soil. Coastal Plain. Occasional in roadside ditch, pineland. Intersection Forest Roads 137 and 171- S.",NA,NA,1987,5,14,"seed",4,0,0,0,"11/18/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector802","County",-80.0087746,33.1260618,"administrative_area_level_2","approximate","berkeley county, sc, usa",33.5071721,32.815319,-79.4465997,-80.361851,"MO","AGHY",26,NA,13325,0,16693,11951,2601,754,1073,1661,70419,860,5009,1669,2714,8153,88187,2368,0,1987
"52","MO_AGPE_147","BillSummers1829",NA,"illSummers1829","Bill Summers","Summers","Bill","Bill Summers","B Summers","Kirkwood, St. Louis County, Missouri, USA","USA","Missouri","St. Louis County","St. Louis","Kirkwood","wooded ravine slopes, Powder Valley Natural Area, I-44 and I-270, west Kirkwood, Mo.",NA,NA,1987,9,19,"seed",4,3,1,1,"11/20/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector98","County",-90.406785,38.5833862,"locality","approximate","kirkwood, mo 63122, usa",38.6065939,38.5484359,-90.3907589,-90.454141,"MO","AGPE",147,NA,1889,0,76014,74628,28228,8420,310,16740,2,514,24,154,2676,940,1691,315,0,1987
"53","MO_ELVI_140","BruceSchuette1551",NA,"ruceSchuette1551","Bruce Schuette","Schuette","Bruce","Bruce Schuette","B Schuette","Graham Cave State Park, Montgomery County, Missouri, USA","USA","Missouri","Montgomery County","Montgomery","Graham Cave State Park","On sandstone glade, above waterfall east of cave.",NA,NA,1987,7,30,"seed",5,0,0,0,"1/4/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector91","County",-91.576924,38.9078011,"establishment","rooftop","graham cave state park, 217 state hwy tt, danville, mo 63361, usa",38.9092226802915,38.9065247197085,-91.5753442697085,-91.5780422302915,"MO","ELVI",140,NA,759,0,6695,2173,668,2,829,119182,2502,3857,5,194,39736,30208,4668,119,0,1987
"54","AM_ELVI_146","TAES211303","ELVI","TAES211303","Damuth","Damuth","Damuth","Damuth Damuth","D Damuth","Nacogdoches County, Texas, USA","USA","Texas","Nacogdoches County","Nacogdoches",NA,NA,NA,NA,1988,7,6,"seed",5,0,0,0,"02/28/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector187","County",-94.645035,31.6353071,"administrative_area_level_2","approximate","nacogdoches county, tx, usa",31.8455549,31.2227761,-94.3000379,-94.97816,"AM","ELVI",146,NA,515,0,22636,18763,6773,1463,824,2225,43500,41866,1163,602,73265,0,17423,124,0,1988
"55","AM_ELVI_180","TAES211305","ELVI","TAES211305","E. S. Nixon","Nixon","E.","E. Nixon","E Nixon","Trinity County, Texas, United States","United States","Texas","Trinity County","Trinity",NA,NA,NA,NA,1988,6,8,"seed",5,5,1,1,"03/30/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector261","County",-95.1432068,31.0687648,"administrative_area_level_2","approximate","trinity county, tx, usa",31.38693,30.8245659,-94.842947,-95.434781,"AM","ELVI",180,NA,704,0,9847,3003,241,50,55,4,98101,6205,33572,21187,41934,0,17490,124,0,1988
"56","BRIT_AGHY_104","PaulMMcKenzie895","AGHY","PaulMMcKenzie895","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","Sun, St. Tammy Parish, Louisiana, USA","USA","Louisiana","St. Tammy Parish","St. Tammy","Sun","Roadside median of La. Hwy. 21, ca. 1 mi. N of the jct. with La. Rt. 41, near the Bogue Chitto River, S of Sun",NA,NA,1988,4,23,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector672","Parish",-89.8925736,30.6490783,"locality","approximate","sun, la, usa",30.664044,30.634579,-89.877271,-89.9371171,"BRIT","AGHY",104,NA,6477,0,7587,2643,494,5,1372,3,54395,261,9845,3213,20491,10710,115319,713,0,1988
"57","BRIT_AGHY_15","Sundell&Etheridge8147","AGHY","Sundell&Etheridge8147","Sundell","Sundell","Sundell","Sundell Sundell","S Sundell","Harrell, Calhoun County, Arkansas, USA","USA","Arkansas","Calhoun County","Calhoun","Harrell","2 miles S. of Harrell. Recent clearcut.",NA,NA,1988,5,9,"seed",5,3,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector824","County",-92.4002235,33.5112307,"locality","approximate","harrell, ar, usa",33.515327,33.5044081,-92.393475,-92.406651,"BRIT","AGHY",15,NA,787,0,9799,5115,390,55,1840,344,133104,27,7065,3984,16803,691,46393,51,0,1988
"58","BRIT_AGHY_251","BRIT174077","AGHY","BRIT174077","R. Kral","Kral","R.","R. Kral","R Kral","Covington County, Alabama, United States","United States","Alabama","Covington County","Covington",NA,"Sandy peat shores of Open Pond, Open Pond Campsite, Conecuh Nat. Forest.",NA,NA,1988,4,8,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,188.733,NA,NA,NA,"Scorer19","Collector720","County",-86.4996546,31.3066438,"administrative_area_level_2","approximate","covington county, al, usa",31.5286041,30.9932579,-86.1868761,-86.702791,"BRIT","AGHY",251,NA,4963,0,21135,10201,2293,574,163,5879,56127,37740,10490,1772,38515,15077,26624,393,0,1988
"59","BRIT_AGHY_321","BRIT255565","AGHY","BRIT255565","A. Brant","Brant","A.","A. Brant","A Brant","Clinton County, Illinois, United States","United States","Illinois","Clinton County","Clinton",NA,"bordering Eldon Hazlet State Park, W side of Lake Carlyle",38.663208,-89.33091,1988,6,3,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,108.95,NA,NA,NA,"Scorer19","Collector9","County",-89.6251646,38.5684442,"administrative_area_level_2","approximate","clinton county, il, usa",38.743236,38.4157789,-89.138337,-89.7069491,"BRIT","AGHY",321,NA,1310,0,6581,13929,3167,225,19,5594,0,191,0,3,8135,162767,10431,227,0,1988
"60","BRIT_AGHY_485","NLU0384765","AGHY","NLU0384765","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Ouachita County, Arkansas, United States","United States","Arkansas","Ouachita County","Ouachita",NA,"Wet area around oil wells just N of Smackover Creek and just N of the Union Co Line. north of Smackover, Ark.",NA,NA,1988,5,12,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector766","County",-92.9375739,33.5828512,"administrative_area_level_2","approximate","ouachita county, ar, usa",33.8225439,33.3558189,-92.5662839,-93.118951,"BRIT","AGHY",485,NA,1324,0,7814,3509,241,37,168,4930,131056,1838,4060,1131,7878,156,61725,401,0,1988
"61","BRIT_AGHY_519","NLU0384722","AGHY","NLU0384722","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Union County, Arkansas, United States","United States","Arkansas","Union County","Union",NA,"Clearcut pine woods beside La. 129 at the Louisiana State Line south of Huttig, Ark. and north of Marion, La.",NA,NA,1988,4,24,"seed",5,1,1,0,"12/12/2019","LaniDufresne",1,200.462,NA,NA,NA,"Scorer19","Collector766","County",-92.539603,33.1431092,"administrative_area_level_2","approximate","union county, ar, usa",33.3878929,33.00799,-92.06893,-92.9887749,"BRIT","AGHY",519,NA,302,0,4760,2382,99,4,39,1302,140200,204,14379,1922,6758,29,54887,121,0,1988
"62","BRIT_AGHY_521","NLU0384720","AGHY","NLU0384720","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Union County, Arkansas, United States","United States","Arkansas","Union County","Union",NA,"Bethel Methodist Church Cemetery on west side of U.S. 167 south of El Dorado and 1.6 miles north of Ark. 7 turnoff.",NA,NA,1988,4,24,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,130.326,NA,NA,NA,"Scorer19","Collector766","County",-92.539603,33.1431092,"administrative_area_level_2","approximate","union county, ar, usa",33.3878929,33.00799,-92.06893,-92.9887749,"BRIT","AGHY",521,NA,302,0,4760,2382,99,4,39,1302,140200,204,14379,1922,6758,29,54887,121,0,1988
"63","BRIT_AGHY_529","NLU0384708","AGHY","NLU0384708","A. Brant","Brant","A.","A. Brant","A Brant","Clinton County, Illinois, United States","United States","Illinois","Clinton County","Clinton",NA,"bordering Eldon Hazlet State Park, W side of Lake Carlyle",38.663208,-89.33091,1988,6,3,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,158.398,NA,NA,NA,"Scorer19","Collector9","County",-89.6251646,38.5684442,"administrative_area_level_2","approximate","clinton county, il, usa",38.743236,38.4157789,-89.138337,-89.7069491,"BRIT","AGHY",529,NA,1310,0,6581,13929,3167,225,19,5594,0,191,0,3,8135,162767,10431,227,0,1988
"64","BRIT_AGHY_545","NLU0384919","AGHY","NLU0384919","R.E. Gereau","Gereau","R.E.","R.E. Gereau","R Gereau","Madison County, Missouri, United States","United States","Missouri","Madison County","Madison",NA,"T33N, R5E, SE 1/4 SE 1/4, Sec. 12; Mark Twain National Forest, Silver Mines Recreational Site; ca. 300 m N of parking area on E side of St. Francis River, in dry woods with much exposed granite under Carya texana, Pinus echinata, and Ulmus alata.",NA,NA,1988,5,29,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,25.211,NA,NA,NA,"Scorer19","Collector705","County",-90.3748354,37.5528602,"administrative_area_level_2","approximate","madison county, mo, usa",37.643641,37.312091,-90.138536,-90.549729,"BRIT","AGHY",545,NA,591,0,7104,2825,696,24,132,100964,6809,27320,78,174,66991,18,1278,507,0,1988
"65","BRIT_AGHY_568","NLU0384948","AGHY","NLU0384948","S. Jones","Jones","S.","S. Jones","S Jones","Brazos County, Texas, United States","United States","Texas","Brazos County","Brazos",NA,"NW side of Barak Lane in Bryan ca. 200 m SW from Plainsman.",NA,NA,1988,5,8,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector807","County",-96.3226072,30.6504141,"administrative_area_level_2","approximate","brazos county, tx, usa",30.9737371,30.3302879,-96.0799691,-96.601854,"BRIT","AGHY",568,NA,441,0,27648,45202,26583,6537,86,3927,619,13791,1160,253,98360,4,8766,140,0,1988
"66","BRIT_AGPE_66","BRIT255831","AGPE","BRIT255831",NA,NA,NA,"NA NA",NA,"Ouachita County, Arkansas, USA","USA","Arkansas","Ouachita County","Ouachita",NA,NA,NA,NA,1988,NA,NA,"seed",5,0,0,0,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-92.9375739,33.5828512,"administrative_area_level_2","approximate","ouachita county, ar, usa",33.8225439,33.3558189,-92.5662839,-93.118951,"BRIT","AGPE",66,NA,1324,0,7814,3509,241,37,168,4930,131056,1838,4060,1131,7878,156,61725,401,0,1988
"67","BRIT_ELVI_323","NLU0399462","ELVI","NLU0399462","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Bossier Parish, Louisiana, United States","United States","Louisiana","Bossier Parish","Bossier",NA,"Tidwell Branch on Bodcau Wildlife Management Area north of Bellevue",NA,NA,1988,8,26,"seed",2,2,1,1,"10/20/2020","EllaSegal",1,110.421,9.533,11.151,1,"Scorer10","Collector766","Parish",-93.6623239,32.7551322,"administrative_area_level_2","approximate","bossier parish, la, usa",33.0194909,32.2351388,-93.372722,-93.845224,"BRIT","ELVI",323,NA,7425,0,6802,1535,20,0,121,1414,143650,3858,6255,3768,9398,1,44019,104,0,1988
"68","BRIT_ELVI_452","NLU0399324","ELVI","NLU0399324","T. F. Wieboldt","Wieboldt","T.","T. Wieboldt","T Wieboldt","Botetourt County, Virginia, United States","United States","Virginia","Botetourt County","Botetourt",NA,"Rank weedy area: flood-scoured zone. Along James River just below Hwy 220 bridge south of Iron Gate, Va.",NA,NA,1988,8,11,"seed",5,1,1,0,"10/20/2020","EllaSegal",1,166.419,9.809,11.719,1,"Scorer10","Collector855","County",-79.7848422,37.5774613,"administrative_area_level_2","approximate","botetourt county, va, usa",37.8009731,37.3093519,-79.498699,-80.074119,"BRIT","ELVI",452,NA,2248,0,9636,2214,269,22,0,105391,6860,26778,85,2793,56402,2592,109,51,0,1988
"69","KANU_AGHY_102","KANU0070212","AGHY","KANU0070212","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Douglas County, Kansas, United States","United States","Kansas","Douglas County","Douglas",NA,"Baldwin City, ca 2 mi NNW, Baldwin Woods",NA,NA,1988,6,5,"seed",4,2,1,0,"11/1/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector127","County",-95.2684437,38.9107835,"administrative_area_level_2","approximate","douglas county, ks, usa",39.069783,38.738265,-95.0558479,-95.5019001,"KANU","AGHY",102,NA,6697,0,18446,25581,11397,2742,314,36994,1511,2597,11,180,63932,39748,959,481,0,1988
"70","KANU_AGHY_85","KANU0070213","AGHY","KANU0070213","Ronald L McGregor","McGregor","Ronald","Ronald McGregor","R McGregor","Washington County, Kansas, United States","United States","Kansas","Washington County","Washington",NA,"Washington County State Lake",39.933837,-97.120646,1988,6,6,"seed",5,0,0,0,"11/8/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector726","County",-97.179026,39.8413319,"administrative_area_level_2","approximate","washington county, ks, usa",40.002034,39.566345,-96.805693,-97.369244,"KANU","AGHY",85,NA,213,0,6983,1274,135,6,21,11034,74,0,0,95340,46,93638,53,11,0,1988
