"","lon","lat","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code","NO3_mean","NH4_mean","TIN_mean"
"46",-104.1930918,30.750805,"BRIT_AGHY_369","BRIT255925","AGHY","BRIT255925","R. D. Worthington","Worthington","R.","R. Worthington","R Worthington","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Davis Mts., Madera Canyon at roadside park along hwy. 118 (30 Deg 42'20""N 104 Deg 06'W) 5800 ft., at stream",30.705,-104.1,1994,6,25,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,43.34,NA,NA,NA,"Scorer19","Collector778"," County","administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"BRIT","AGHY",369,NA,6.67792177200317,8.54924297332764,15.2271642684937
"47",-104.1930918,30.750805,"LL_AGHY_5","LL00322005","AGHY","00322005","L. C. Hinckley","Hinckley","L.","L. Hinckley","L Hinckley","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Mt. Livermore.",NA,NA,1936,1,1,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector541"," County","administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",5,NA,6.67792177200317,8.54924297332764,15.2271642684937
"48",-104.1930918,30.750805,"LL_AGHY_15_a","LL00210801","AGHY","00210801","William R. Carr","Carr","William","William Carr","W Carr","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Along Cherry Creek downstream from (N of) Big Rock and mouth of Willow Canyon. Cherry Canyon Ranch. Buckhorn Mountain Quadrangle.",30.87767,-104.04439,2005,5,31,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",15,"a",6.67792177200317,8.54924297332764,15.2271642684937
"49",-104.1930918,30.750805,"LL_AGHY_14","LL00425433","AGHY","00425433","William R. Carr","Carr","William","William Carr","W Carr","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"NW flank of Mt. Livermore, ca. 0.3 mi. ESE of Madrea Tank, ca. 0.7 mi. NNW of summit of Baldy Peak. Mount Livermore Quadrangle.",30.64722,-104.17833,2000,8,11,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",14,NA,6.67792177200317,8.54924297332764,15.2271642684937
"50",-104.4723301,38.9108325,"LL_AGHY_202","WASilveus1315","AGHY","WASilveus1315","W. A. Silveus","Silveus","W.","W. Silveus","W Silveus","El Paso County, Colorado, USA","USA","Colorado","El Paso County","El Paso",NA,"Glen Cove, Pike's Peak",NA,NA,1936,6,26,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector913"," County","administrative_area_level_2","approximate","el paso county, co, usa",39.1300401,38.51944,-104.0515679,-105.0725291,"LL","AGHY",202,NA,7.32239246368408,9.43977928161621,16.7621726989746
"51",-104.4723301,38.9108325,"LL_AGHY_171","RBLivingston","AGHY","RBLivingston","R. B. Livingston","Livingston","R.","R. Livingston","R Livingston","El Paso County, Colorado, USA","USA","Colorado","El Paso County","El Paso",NA,"4 miles south of Eastonville. moise gravel",NA,NA,1960,7,24,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector723"," County","administrative_area_level_2","approximate","el paso county, co, usa",39.1300401,38.51944,-104.0515679,-105.0725291,"LL","AGHY",171,NA,7.32239246368408,9.43977928161621,16.7621726989746
"52",-105.4780381,32.8895419,"LL_AGPE_9_a","DSCorrellHelenBCorrell36074","AGPE","DSCorrellHelenBCorrell36074","D. S. Correll","Correll","D.","D. Correll","D Correll","Mayhill, Otero County, New Mexico, USA","USA","New Mexico","Otero County","Otero","Mayhill","in water of Penasco River, 9 mi. s.w. of Mayhill along Hwy #24",NA,NA,1968,8,18,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector184"," County","locality","approximate","mayhill, nm 88339, usa",32.9269861,32.862799,-105.453757,-105.533559,"LL","AGPE",9,"a",7.13290977478027,8.6662130355835,15.7991228103638
"53",-105.5005483,40.1512114,"LL_AGHY_159","FrancisRamaly9359","AGHY","FrancisRamaly9359","Francis Ramaley","Ramaley","Francis","Francis Ramaley","F Ramaley","Boulder County, CO, USA","USA","CO","Boulder County","Boulder",NA,"Near Eldora Mountain",NA,NA,1912,8,14,"stem",NA,NA,1,1,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector306"," County","administrative_area_level_2","approximate","boulder county, co, usa",40.262785,39.912886,-105.052774,-105.694362,"LL","AGHY",159,NA,9.53539752960205,11.0566549301147,20.5920524597168
"54",-105.7820674,39.5500507,"BRIT_AGHY_506","NLU0384740","AGHY","NLU0384740","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Nevada Co. County, Arkansas, United States","United States","Arkansas","Nevada Co. County","Nevada Co.",NA,"Large recently clearcut and burned pine woods on hill beside Ark. 32 about 0.5 miles east of the Hempstead County Line west of Bodcaw",33.570386,-93.47108,2001,5,22,"seed",5,4,1,1,"12/12/2019","LaniDufresne",1,153.654,NA,NA,NA,"Scorer19","Collector766"," County","administrative_area_level_1","approximate","colorado, usa",41.0034439,36.992449,-102.041522,-109.060204,"BRIT","AGHY",506,NA,10.966254234314,12.407054901123,23.3733100891113
"55",-105.8184564,40.2519897,"LL_AGHY_198","WASilveus105","AGHY","WASilveus105","W. A. Silveus","Silveus","W.","W. Silveus","W Silveus","Grand Lake County, Colorado, USA","USA","Colorado","Grand Lake County","Grand Lake",NA,NA,NA,NA,1936,8,8,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector913"," County","town_square","approximate","grand lake, co, grand lake, co 80447, usa",40.2533386802915,40.2506407197085,-105.817107419709,-105.819805380291,"LL","AGHY",198,NA,6.9607195854187,7.27664613723755,14.2373657226562
"56",-106.0434449,31.9163705,"LL_AGHY_3","LL00320996","AGHY","00320996","Barton H. Warnock","Warnock","Barton","Barton Warnock","B Warnock","Hueco Tanks State Park, El Paso County, Texas, United States","United States","Texas","El Paso County","El Paso","Hueco Tanks State Park","Above rock-wall dam at Hueco Tanks.",NA,NA,1947,5,30,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector104"," County","campground","rooftop","hueco tanks state park & historic site, 6900 hueco tanks road no. 1, el paso, tx 79938, usa",31.9272691,31.9163705,-106.041865769708,-106.044563730292,"LL","AGHY",3,NA,4.56994152069092,5.5630259513855,10.1329679489136
"57",-106.2051484,31.8039824,"BRIT_AGHY_571","NLU0384921","AGHY","NLU0384921","R. D. Worthington","Worthington","R.","R. Worthington","R Worthington","El Paso County, Texas, United States","United States","Texas","El Paso County","El Paso",NA,"East Mtn., wet area below dam",NA,NA,1995,5,20,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,99.912,NA,NA,NA,"Scorer19","Collector778"," County","administrative_area_level_2","approximate","el paso county, tx, usa",32.0016716,31.3872989,-105.9541798,-106.6460364,"BRIT","AGHY",571,NA,4.27388381958008,5.18773508071899,9.46161937713623
"58",-106.2051484,31.8039824,"LL_AGHY_1-a","LL00320997","AGHY","00320997","Barton H. Warnock","Warnock","Barton","Barton Warnock","B Warnock","El Paso County, Texas, United States","United States","Texas","El Paso County","El Paso",NA,"Above rock-wall dam at Hueco Tanks; 30 miles northeast of El Paso.",NA,NA,1947,5,30,"seed",5,0,0,0,"09/01/2019","LaniDufresne",1,240.534,NA,NA,NA,"Scorer19","Collector104"," County","administrative_area_level_2","approximate","el paso county, tx, usa",32.0016716,31.3872989,-105.9541798,-106.6460364,"LL","AGHY",1,"a",4.27388381958008,5.18773508071899,9.46161937713623
"59",-106.2117882,41.1785008,"LL_AGHY_173","CLPorter4338","AGHY","CLPorter4338","C. L. Porter","Porter","C.","C. Porter","C Porter","Between Albandy and Keystone, Albany County, Wyoming, USA","USA","Wyoming","Albany County","Albany","Between Albandy and Keystone","Dry clayey roadside between Albany and Keystone, Medicine Bow Forest",NA,NA,1947,7,31,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector152"," County","route","geometric_center","keystone rd, wyoming 82070, usa",41.1863553,41.1642654,-106.1669156,-106.2551563,"LL","AGHY",173,NA,7.56915140151978,8.28291606903076,15.8520679473877
"60",-106.7234639,35.6020667,"LL_AGPE_11","JohnRCrutchfield2390","AGPE","JohnRCrutchfield2390","John R. Crutchfield","Crutchfield","John","John Crutchfield","J Crutchfield","Sandoval County, New Mexico, USA","USA","New Mexico","Sandoval County","Sandoval",NA,"marsh at upper end of Fenton Lake, Santa Fe Nat'l Forest",NA,NA,1966,10,20,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector410"," County","administrative_area_level_2","approximate","sandoval county, nm, usa",36.219896,35.197762,-106.2442159,-107.6265111,"LL","AGPE",11,NA,4.34714508056641,4.55745840072632,8.90460395812988
"61",-109.9913694,42.9547905,"LL_AGHY_174","AABeetle5243","AGHY","AABeetle5243","A. A. Beetle","Beetle","A.","A. Beetle","A Beetle","northeast of Cora, Sublette County, Wyoming, USA","USA","Wyoming","Sublette County","Sublette","northeast of Cora","edge of Bridger National Forest",NA,NA,1947,8,15,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector7"," County","locality","approximate","cora, wy 82925, usa",42.989988,42.914707,-109.9633441,-110.0198041,"LL","AGHY",174,NA,3.97319221496582,4.77462816238403,8.7478199005127
"62",-64.4869016,48.8316351,"LL_AGHY_154","JFCollinsandMLFernald20","AGHY","JFCollinsandMLFernald20","J. F. Collins ","Collins","J.","J. Collins","J Collins","Gaspé County, Quebec, CA","CA","Quebec","Gaspé County","Gaspé",NA,"Awnless form. Gravelly slope by and alpine brook, altitude 900 meters, Mt. Albert.",NA,NA,1905,8,12,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector408"," County","locality","approximate","gaspé, qc, canada",49.0907008,48.74472,-64.3443115,-64.6407063,"LL","AGHY",154,NA,NA,NA,NA
"63",-67.5724938,44.6625773,"LL_AGHY_153","JACushmanandSNFSanford1427","AGHY","JACushmanandSNFSanford1427","J. A. Cushman ","Cushman","J.","J. Cushman","J Cushman","Jonesboro, Washington County, ME, USA","USA","ME","Washington County","Washington","Jonesboro","Crevices of exposed ledges, Great Head, Roque Island, Jonesboro.",NA,NA,1907,8,3,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector411"," County","locality","approximate","jonesboro, me, usa",44.719053,44.614334,-67.4997551,-67.6728391,"LL","AGHY",153,NA,15.2538967132568,12.8437004089355,28.0975971221924
"64",-67.6776836,44.9849315,"LL_AGPE_64","SFBlake3926","AGPE","SFBlake3926","S. F. Blake","Blake","S.","S. Blake","S Blake","Washington County, Maine, USA","USA","Maine","Washington County","Washington",NA,NA,NA,NA,1913,4,10,"stem",NA,NA,1,1,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector784"," County","administrative_area_level_2","approximate","washington county, me, usa",45.689012,44.316926,-66.885417,-68.105017,"LL","AGPE",64,NA,14.7752370834351,12.6236200332642,27.3988571166992
"65",-67.6776836,44.9849315,"LL_AGPE_64","SFBlake3926","AGPE","SFBlake3926","S. F. Blake","Blake","S.","S. Blake","S Blake","Washington County, Maine, USA","USA","Maine","Washington County","Washington",NA,NA,NA,NA,1913,4,10,NA,NA,NA,1,1,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector784"," County","administrative_area_level_2","approximate","washington county, me, usa",45.689012,44.316926,-66.885417,-68.105017,"LL","AGPE",64,NA,14.7752370834351,12.6236200332642,27.3988571166992
"66",-69.3203238,43.7623065,"MO_ELVI_75","JRChurchillAugust13,1921;1057814","ELVI","RChurchillAugust13,1921;1057814","J.R. Churchill","Churchill","J.R.","J.R. Churchill","J Churchill","Monhegan Island, Lincoln County, Maine, USA","USA","Maine","Lincoln County","Lincoln","Monhegan Island","Cliff. Green Point",NA,NA,1921,8,13,"seed",5,0,0,0,"6/1/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector405"," County","locality","approximate","monhegan, me, usa",43.784524,43.7497959,-69.288425,-69.3384169,"MO","ELVI",75,NA,NA,NA,NA
"67",-69.3203238,43.7623065,"MO_AGHY_81","JRChurchill_1057169","AGHY","RChurchill_1057169","J.R. Churchill","Churchill","J.R.","J.R. Churchill","J Churchill","Monhegan Island, Lincoln County, Maine, USA","USA","Maine","Lincoln County","Lincoln","Monhegan Island","By the ice pond; Monhegan Island, Lincoln County, Maine",NA,NA,1921,7,22,"seed",5,0,0,0,"11/12/2022","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector405"," County","locality","approximate","monhegan, me, usa",43.784524,43.7497959,-69.288425,-69.3384169,"MO","AGHY",81,NA,NA,NA,NA
"68",-69.3375071,45.7049857,"OKL_AGPE_19","OKL170555;;E.C.Ogden etal. 2315","AGPE","OKL170555","E.C. Ogden, Edith B. Ogden, ","Ogden,","E.C.","E.C. Ogden,","E Ogden,","Piscataquis County, Maine, USA","USA","Maine","Piscataquis County","Piscataquis",NA,"Caucomgomoc Lake",NA,NA,1937,8,30,"seed",2,0,0,0,"11/4/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector262"," County","administrative_area_level_2","approximate","piscataquis county, me, usa",46.574053,45.010956,-68.7760611,-69.8331051,"OKL","AGPE",19,NA,12.7614259719849,10.9278774261475,23.689302444458
"69",-69.511031,44.108282,"MO_ELVI_69","JRChurchillAug13,1921;889026","ELVI","RChurchillAug13,1921;889026","J.R. Churchill","Churchill","J.R.","J.R. Churchill","J Churchill","Lincoln County, Maine, USA","USA","Maine","Lincoln County","Lincoln",NA,"Cliff Green Point Monegan Island",NA,NA,1921,8,13,"seed",1,1,1,1,"6/1/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector405"," County","administrative_area_level_2","approximate","lincoln county, me, usa",44.34287,43.6998139,-69.232626,-69.813554,"MO","ELVI",69,NA,15.2782793045044,12.7606897354126,28.038969039917
"70",-69.6253279,44.5472922,"MO_ELVI_33","EdithCBicknell2552991","ELVI","dithCBicknell2552991","Edith C. Bicknell","Bicknell","Edith","Edith Bicknell","E Bicknell","Winslow, Kennebec County, Maine, USA","USA","Maine","Kennebec County","Kennebec","Winslow",NA,NA,NA,1959,8,25,"seed",5,4,1,1,"10/26/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector242"," County","locality","approximate","winslow, me 04901, usa",44.577264,44.480602,-69.493542,-69.676566,"MO","ELVI",33,NA,13.6402187347412,11.3909997940063,25.0312175750732
"71",-69.719218,44.7650618,"LL_AGHY_158_a","AAEatonJuly2,1903","AGHY","AAEatonJuly2,1903","A. A. Eaton","Eaton","A.","A. Eaton","A Eaton","Skowhegan County, Maine, USA","USA","Maine","Skowhegan County","Skowhegan",NA,NA,NA,NA,1903,7,2,"seed",1,1,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector17"," County","neighborhood","approximate","skowhegan, me 04976, usa",44.8159159,44.7215729,-69.649568,-69.7599901,"LL","AGHY",158,"a",13.3516054153442,11.2676420211792,24.6192474365234
"72",-69.7681096,44.3164961,"MO_AGHY_105","ECSmith_1635504","AGHY","CSmith_1635504","E. C. Smith","Smith","E.","E. Smith","E Smith","Augusta, Kennebec County, Maine, USA","USA","Maine","Kennebec County","Kennebec","Augusta",NA,NA,NA,1891,7,0,"seed",6,0,0,0,"4/26/2023","ChrisOxley",1,NA,NA,NA,NA,"Scorer6","Collector269"," County","locality","approximate","augusta, me 04330, usa",44.391746,44.275008,-69.6257001,-69.834234,"MO","AGHY",105,NA,14.091160774231,11.8292188644409,25.9203796386719
"73",-70.0713457,41.6880918,"MO_ELVI_12","MLFernaldandBayardLong16256","ELVI","LFernaldandBayardLong16256","M.L. Fernald ","Fernald","M.L.","M.L. Fernald","M Fernald","Harwich, Barnstable County, Massachusetts, USA","USA","Massachusetts","Barnstable County","Barnstable","Harwich","Salt marsh along Herring River, West Harich, Harwich",NA,NA,1918,8,16,"seed",2,0,0,0,"10/17/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector589"," County","locality","approximate","harwich, ma, usa",41.728932,41.654248,-69.988518,-70.133847,"MO","ELVI",12,NA,15.0495481491089,11.4233980178833,26.4729461669922
"74",-70.1945025,41.7360766,"LL_ELVI_160","MLFernaldAugust14,1927(420)(stamp#7221)","ELVI","MLFernaldAugust14,1927(420)(stamp#7221)","MI Fernald","Fernald","MI","MI Fernald","M Fernald","Dennis, Barnstable County, Massachusetts, USA","USA","Massachusetts","Barnstable County","Barnstable","Dennis","Brackish sandy margin of Bass River",NA,NA,1927,8,14,"stem",NA,NA,1,1,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector589"," County","locality","approximate","dennis, ma, usa",41.760459,41.647495,-70.1175481,-70.2413879,"LL","ELVI",160,NA,15.3169107437134,11.6778936386108,26.9948043823242
"75",-70.1945025,41.7360766,"BRIT_ELVI_77","MLFernaldAugust14,1927","ELVI","MLFernaldAugust14,1927","M. L. Fernald","Fernald","M.","M. Fernald","M Fernald","Dennis, Barnstable County, Massachusetts, USA","USA","Massachusetts","Barnstable County","Barnstable","Dennis","Brackish sandy margin of Bass River.",NA,NA,1927,8,14,"seed",6,6,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector589"," County","locality","approximate","dennis, ma, usa",41.760459,41.647495,-70.1175481,-70.2413879,"BRIT","ELVI",77,NA,15.3169107437134,11.6778936386108,26.9948043823242
"76",-70.2878545,41.6652609,"MO_ELVI_11","JRChurchillAug.11,1917;1057822","ELVI","RChurchillAug.11,1917;1057822","J.R. Churchill","Churchill","J.R.","J.R. Churchill","J Churchill","Barnstable, Barnstable County, Massachusetts, USA","USA","Massachusetts","Barnstable County","Barnstable","Barnstable","Sandy Neck, Barnstable",NA,NA,1917,8,11,"seed",2,0,0,0,"10/17/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector405"," County","locality","approximate","barnstable, ma, usa",41.740088,41.586336,-70.25964,-70.4675799,"MO","ELVI",11,NA,NA,NA,NA
"77",-70.4986579,41.7642796,"MO_AGPE_41","HKSvenson&FCSeymour21138","AGPE","KSvenson&FCSeymour21138","H. K. Svenson","Svenson","H.","H. Svenson","H Svenson","Sandwich, Barnstable County, Massachusetts, USA","USA","Massachusetts","Barnstable County","Barnstable","Sandwich","Shawme Road, Sandwich",NA,NA,1963,9,11,"seed",5,0,0,0,"8/10/23","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector384"," County","locality","approximate","sandwich, ma, usa",41.793254,41.637212,-70.383282,-70.5689241,"MO","AGPE",41,NA,NA,NA,NA
"78",-70.6230451,42.6548394,"MO_ELVI_44","JRChurchillAug:28,1887","ELVI","RChurchillAug:28,1887","J.R. Churchill","Churchill","J.R.","J.R. Churchill","J Churchill","Rockport, Essex County, Massachusetts, USA","USA","Massachusetts","Essex County","Essex","Rockport","Beach",NA,NA,1887,8,28,"seed",4,1,1,0,"10/31/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector405"," County","locality","approximate","rockport, ma, usa",42.6950361,42.6184571,-70.565592,-70.644018,"MO","ELVI",44,NA,17.4669361114502,14.1198663711548,31.5868034362793
